"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.059036995E2,-1.174939394E0,1.871810913E0,9.297060966E-2
1.059084628E2,-1.048753262E0,1.929044724E0,9.071397781E-2
1.059132261E2,-7.431873083E-1,2.007074356E0,1.459288597E-1
1.059179894E2,-3.937381804E-1,1.942958832E0,3.719151020E-1
1.059227527E2,8.946320415E-2,1.714844704E0,7.125339508E-1
1.059275160E2,3.947909176E-1,1.824492455E0,6.738681793E-1
1.059322792E2,7.220095396E-1,2.003608704E0,8.712191582E-1
1.059370425E2,1.084242582E0,2.034531593E0,1.065660715E0
1.059418058E2,1.334562778E0,1.879168510E0,1.087748289E0
1.059465691E2,1.514962673E0,1.650077820E0,1.088362694E0
1.059513324E2,1.592785478E0,1.442981720E0,1.077078104E0
1.059560957E2,1.518196344E0,1.324871063E0,1.008310318E0
1.059608590E2,1.279043198E0,1.269496918E0,8.770008087E-1
1.059656223E2,9.031915069E-1,1.250651360E0,7.544844151E-1
1.059703855E2,5.210537910E-1,1.215797424E0,6.787152290E-1
1.059751488E2,1.145463586E-1,1.117137909E0,6.017718315E-1
1.059799121E2,-2.915076017E-1,9.928340912E-1,5.286459923E-1
1.059846754E2,-6.364158988E-1,8.736820221E-1,5.578427315E-1
1.059894387E2,-9.744315147E-1,7.521467209E-1,6.492004395E-1
1.059942020E2,-1.276160836E0,8.454608917E-1,5.113563538E-1
1.059989652E2,-1.531196356E0,9.667663574E-1,5.462203026E-1
1.060037286E2,-1.681008101E0,9.773311615E-1,6.388256550E-1
1.060084918E2,-1.678812027E0,8.796091080E-1,7.652058601E-1
1.060132551E2,-1.479576111E0,7.239675522E-1,9.132528305E-1
1.060180184E2,-1.121160626E0,5.702266693E-1,9.946858883E-1
1.060227817E2,-6.956517696E-1,4.495906830E-1,9.952330589E-1
1.060275450E2,-1.869544983E-1,4.051427841E-1,9.461867809E-1
1.060323083E2,2.849536538E-1,3.485145569E-1,9.408404827E-1
1.060370715E2,7.701348066E-1,2.368431091E-1,9.074378014E-1
1.060418348E2,1.242337346E0,9.194850922E-2,8.361630440E-1
1.060465981E2,1.577116966E0,-4.053115845E-2,6.885418892E-1
1.060513614E2,1.823985696E0,-1.699590683E-1,5.120172501E-1
1.060561247E2,2.015213490E0,-2.984590530E-1,2.964076996E-1
1.060608880E2,2.089131117E0,-4.018421173E-1,7.685780525E-2
1.060656513E2,2.040952921E0,-5.324316025E-1,-1.282398701E-1
1.060704146E2,1.944319487E0,-6.541376114E-1,-3.337876797E-1
1.060751778E2,1.776798725E0,-7.883863449E-1,-4.420621395E-1
1.060799411E2,1.520424247E0,-9.017210007E-1,-4.961981773E-1
1.060847044E2,1.231549263E0,-1.023060322E0,-5.244622231E-1
1.060894677E2,9.663355947E-1,-1.109654427E0,-4.904224873E-1
1.060942310E2,7.475894690E-1,-1.193035603E0,-4.649229050E-1
1.060989943E2,5.409780145E-1,-1.309392929E0,-3.874936104E-1
1.061037576E2,3.958045840E-1,-1.428021431E0,-3.003809452E-1
1.061085209E2,2.828339636E-1,-1.530177116E0,-2.625701427E-1
1.061132841E2,1.896642447E-1,-1.666403294E0,-2.733354568E-1
1.061180474E2,1.970786452E-1,-1.772442818E0,-2.627320290E-1
1.061228107E2,1.279245317E-1,-1.891687393E0,-2.803120613E-1
1.061275740E2,1.064676344E-1,-1.964592934E0,-3.423671722E-1
1.061323373E2,7.302224636E-2,-2.091695786E0,-4.199695587E-1
1.061371005E2,6.354445219E-2,-2.208375931E0,-5.633726120E-1
1.061418638E2,4.964959621E-2,-2.302604198E0,-7.607288361E-1
1.061466271E2,3.878229856E-2,-2.362211704E0,-9.575192928E-1
1.061513904E2,3.858166933E-2,-2.427490234E0,-1.233374834E0
1.061561537E2,7.325315475E-2,-2.505157948E0,-1.488746166E0
1.061609170E2,8.830907941E-2,-2.563724041E0,-1.750761271E0
1.061656803E2,1.440248489E-1,-2.612374783E0,-1.960474968E0
1.061704436E2,1.738000214E-1,-2.650811672E0,-2.168773174E0
1.061752068E2,2.377571911E-1,-2.693181992E0,-2.311550617E0
1.061799701E2,2.500765324E-1,-2.734563828E0,-2.453682661E0
1.061847334E2,2.709073126E-1,-2.717550278E0,-2.542671204E0
1.061894967E2,2.859807909E-1,-2.730693817E0,-2.556934118E0
1.061942600E2,2.666054964E-1,-2.740627766E0,-2.489118576E0
1.061990233E2,2.269655615E-1,-2.711672783E0,-2.381991863E0
1.062037866E2,2.099055350E-1,-2.665660858E0,-2.242190599E0
1.062085498E2,1.552863121E-1,-2.602933407E0,-2.107335567E0
1.062133132E2,5.789864063E-2,-2.562041283E0,-1.960116386E0
1.062180764E2,-1.349794865E-2,-2.490653515E0,-1.826323032E0
1.062228397E2,-9.541580081E-2,-2.451122284E0,-1.700860023E0
1.062276030E2,-1.716207266E-1,-2.393372059E0,-1.552394867E0
1.062323663E2,-2.401270866E-1,-2.317455769E0,-1.438307047E0
1.062371296E2,-2.555293441E-1,-2.211440563E0,-1.363350868E0
1.062418928E2,-2.844229937E-1,-2.079996586E0,-1.401828766E0
1.062466561E2,-2.834024727E-1,-1.963613033E0,-1.467880011E0
1.062514194E2,-2.808972001E-1,-1.835864067E0,-1.523453951E0
1.062561827E2,-2.574326694E-1,-1.749109745E0,-1.561835766E0
1.062609460E2,-2.126117349E-1,-1.667233944E0,-1.588247776E0
1.062657092E2,-1.675213277E-1,-1.549407005E0,-1.650871277E0
1.062704726E2,-1.336674094E-1,-1.455253601E0,-1.659153461E0
1.062752359E2,-1.157544553E-1,-1.308224678E0,-1.608477354E0
1.062799991E2,-8.983629942E-2,-1.180059433E0,-1.508522749E0
1.062847624E2,-2.977901697E-2,-1.037367821E0,-1.328110695E0
1.062895257E2,5.945712328E-2,-8.731479645E-1,-1.131556988E0
1.062942890E2,1.011331081E-1,-6.589174271E-1,-9.113743305E-1
1.062990523E2,1.738199294E-1,-4.116840363E-1,-6.695556641E-1
1.063038155E2,2.320344597E-1,-2.201032639E-1,-4.606873989E-1
1.063085788E2,3.066820502E-1,-7.782936096E-3,-2.294538021E-1
1.063133421E2,3.953190446E-1,1.821222305E-1,-3.538942337E-2
1.063181054E2,4.500313103E-1,4.164285660E-1,1.122627258E-1
1.063228687E2,4.972230196E-1,6.065816879E-1,2.256827354E-1
1.063276320E2,5.608509183E-1,7.861423492E-1,3.024396896E-1
1.063323952E2,5.978976488E-1,9.288663864E-1,3.425235748E-1
1.063371585E2,6.704957485E-1,1.046878815E0,3.480982780E-1
1.063419218E2,6.973508000E-1,1.161910057E0,3.618211746E-1
1.063466851E2,7.740774751E-1,1.240701675E0,3.211302757E-1
1.063514484E2,8.051084876E-1,1.343305588E0,3.020007610E-1
1.063562117E2,8.504221439E-1,1.455524445E0,2.658088207E-1
1.063609750E2,9.029923677E-1,1.591869354E0,2.456386089E-1
1.063657383E2,9.581503868E-1,1.687851906E0,2.389330864E-1
1.063705015E2,1.006581545E0,1.746015549E0,2.717423439E-1
1.063752648E2,1.055782080E0,1.850131035E0,3.151924610E-1
1.063800281E2,1.070078731E0,1.933309555E0,3.786346912E-1
1.063847914E2,1.088020205E0,2.014780045E0,4.833846092E-1
1.063895547E2,1.097717881E0,2.092228889E0,6.602857113E-1
1.063943179E2,1.139928579E0,2.144115448E0,8.567655087E-1
1.063990812E2,1.176474571E0,2.201402664E0,1.056383848E0
1.064038445E2,1.178937674E0,2.240003586E0,1.228516102E0
1.064086078E2,1.135605454E0,2.302628517E0,1.359628677E0
1.064133711E2,9.990649223E-1,2.379364967E0,1.426642656E0
1.064181344E2,7.788434029E-1,2.512891769E0,1.451874733E0
1.064228977E2,5.103824139E-1,2.647967339E0,1.447751999E0
1.064276610E2,1.810397506E-1,2.770134926E0,1.416900635E0
1.064324242E2,-1.361350715E-1,2.903367996E0,1.335201025E0
1.064371875E2,-4.589377940E-1,3.004915237E0,1.240208149E0
1.064419508E2,-7.429374456E-1,3.094258308E0,1.147794247E0
1.064467141E2,-9.626978636E-1,3.202811241E0,1.069039822E0
1.064514774E2,-1.130669355E0,3.318874359E0,1.055793285E0
1.064562407E2,-1.256510735E0,3.361449242E0,1.088224649E0
1.064610039E2,-1.263507605E0,3.373745918E0,1.240156174E0
1.064657672E2,-1.177632093E0,3.386872292E0,1.470863581E0
1.064705305E2,-9.912043810E-1,3.326617241E0,1.720885515E0
1.064752938E2,-7.536500692E-1,3.259750366E0,1.990863323E0
1.064800571E2,-4.572331607E-1,3.076096535E0,2.231245041E0
1.064848203E2,-1.538511813E-1,2.844881058E0,2.464194059E0
1.064895836E2,1.285074651E-1,2.597122192E0,2.647037268E0
1.064943469E2,4.120815694E-1,2.323161125E0,2.675022125E0
1.064991102E2,5.784533620E-1,2.104263306E0,2.531786680E0
1.065038735E2,6.189591289E-1,1.892576218E0,2.344257593E0
1.065086368E2,5.797413588E-1,1.700126648E0,2.126692772E0
1.065134000E2,4.682173729E-1,1.484104156E0,1.859527111E0
1.065181633E2,3.222618997E-1,1.275887489E0,1.592341423E0
1.065229266E2,1.218338609E-1,1.090072632E0,1.415267944E0
1.065276899E2,-1.343166232E-1,9.650907516E-1,1.284539938E0
1.065324532E2,-4.541166425E-1,8.699312210E-1,1.070671082E0
1.065372165E2,-6.706943512E-1,7.425394058E-1,8.738222122E-1
1.065419798E2,-8.611855507E-1,6.402683258E-1,7.179207802E-1
1.065467430E2,-1.059400797E0,5.724811554E-1,6.008539200E-1
1.065515063E2,-1.241892457E0,4.719142914E-1,5.255832672E-1
1.065562696E2,-1.380376816E0,3.837814331E-1,4.303803444E-1
1.065610329E2,-1.475240588E0,2.982902527E-1,3.634848595E-1
1.065657962E2,-1.594026566E0,2.367467880E-1,3.419175148E-1
1.065705595E2,-1.696792603E0,1.989498138E-1,3.276271820E-1
1.065753227E2,-1.750786066E0,1.656665802E-1,3.780164719E-1
1.065800860E2,-1.720699549E0,1.822204590E-1,4.237794876E-1
1.065848493E2,-1.671437025E0,1.027078629E-1,4.506664276E-1
1.065896126E2,-1.523991466E0,2.279949188E-2,5.018587112E-1
1.065943759E2,-1.297195435E0,-6.231784821E-2,5.655293465E-1
1.065991391E2,-1.014445305E0,-1.502599716E-1,6.394314766E-1
1.066039024E2,-7.418218255E-1,-2.122821808E-1,6.853404045E-1
1.066086657E2,-4.306613803E-1,-2.888984680E-1,7.533235550E-1
1.066134290E2,-1.350971460E-1,-3.369693756E-1,8.217668533E-1
1.066181923E2,1.650686264E-1,-4.161014557E-1,8.569865227E-1
1.066229555E2,4.923339188E-1,-5.118656158E-1,8.542528152E-1
1.066277188E2,8.331738710E-1,-6.266031265E-1,8.662009239E-1
1.066324821E2,1.051906586E0,-7.125730515E-1,8.213081360E-1
1.066372454E2,1.199620008E0,-8.749275208E-1,7.100429535E-1
1.066420087E2,1.355740786E0,-1.037038326E0,5.610566139E-1
1.066467720E2,1.467889309E0,-1.182041645E0,3.286929131E-1
1.066515352E2,1.524140120E0,-1.286009312E0,1.300282478E-1
1.066562985E2,1.469184637E0,-1.372819424E0,-6.146192551E-2
1.066610618E2,1.381372690E0,-1.475969791E0,-2.051873207E-1
1.066658251E2,1.252857208E0,-1.588348389E0,-3.728032112E-1
1.066705884E2,1.080718279E0,-1.671844959E0,-5.783908367E-1
1.066753516E2,9.122239351E-1,-1.745766163E0,-7.881903648E-1
1.066801150E2,7.348220348E-1,-1.831823826E0,-9.564619064E-1
1.066848783E2,5.765239596E-1,-1.894260883E0,-1.104629278E0
1.066896415E2,4.294436872E-1,-1.942740440E0,-1.182458878E0
1.066944048E2,3.120554388E-1,-1.972558975E0,-1.242566586E0
1.066991681E2,1.688404977E-1,-1.998101711E0,-1.330398321E0
1.067039314E2,9.498718381E-2,-1.976408482E0,-1.376564741E0
1.067086947E2,1.609212160E-2,-1.988864422E0,-1.421631098E0
1.067134579E2,1.099944115E-2,-2.023544312E0,-1.446351767E0
1.067182212E2,3.666546941E-2,-2.039847374E0,-1.455413818E0
1.067229845E2,1.005682051E-1,-2.049803257E0,-1.508423090E0
1.067277478E2,1.576663107E-1,-2.048697948E0,-1.581254005E0
1.067325111E2,1.941173226E-1,-2.014951229E0,-1.669214964E0
1.067372743E2,2.628689110E-1,-1.996295929E0,-1.700745821E0
1.067420376E2,3.426905572E-1,-1.973505497E0,-1.702342749E0
1.067468009E2,3.719284832E-1,-1.970362186E0,-1.769817114E0
1.067515642E2,4.396893978E-1,-1.977079868E0,-1.860416174E0
1.067563275E2,5.320405364E-1,-2.007791519E0,-1.926665068E0
1.067610908E2,6.231932640E-1,-1.988230228E0,-1.973652601E0
1.067658540E2,6.750242710E-1,-1.954191208E0,-2.044648886E0
1.067706173E2,6.949027777E-1,-1.939086437E0,-2.094347954E0
1.067753806E2,6.542283297E-1,-1.899764538E0,-2.118234873E0
1.067801439E2,5.649120808E-1,-1.872019291E0,-2.133257151E0
1.067849072E2,4.458944499E-1,-1.831897259E0,-2.110860825E0
1.067896704E2,2.897283733E-1,-1.738770962E0,-2.055930138E0
1.067944337E2,1.295653582E-1,-1.638173580E0,-2.001867533E0
1.067991970E2,-4.215034842E-2,-1.544577599E0,-1.910208941E0
1.068039603E2,-2.450905740E-1,-1.395952702E0,-1.828599453E0
1.068087236E2,-3.839632571E-1,-1.273743153E0,-1.680325270E0
1.068134868E2,-4.784202874E-1,-1.144667149E0,-1.512863874E0
1.068182501E2,-5.215998292E-1,-1.006457806E0,-1.342737675E0
1.068230134E2,-5.327598453E-1,-8.927211761E-1,-1.179225206E0
1.068277767E2,-5.334467888E-1,-7.891826630E-1,-1.005384684E0
1.068325400E2,-5.093083382E-1,-6.863784790E-1,-8.162147999E-1
1.068373033E2,-4.817429781E-1,-5.891485214E-1,-6.641535759E-1
1.068420665E2,-4.217368960E-1,-5.214748383E-1,-5.298206806E-1
1.068468298E2,-3.575545251E-1,-4.474840164E-1,-4.226911068E-1
1.068515931E2,-3.078425229E-1,-3.934211731E-1,-3.427965641E-1
1.068563564E2,-2.482074499E-1,-2.994489670E-1,-2.615449429E-1
1.068611197E2,-2.237320989E-1,-2.061214447E-1,-2.006692886E-1
1.068658829E2,-1.575983167E-1,-7.273483276E-2,-1.507368088E-1
1.068706462E2,-1.883397400E-1,2.661514282E-2,-1.213665009E-1
1.068754095E2,-2.200471759E-1,1.229829788E-1,-1.028470993E-1
1.068801728E2,-2.383041084E-1,1.638231277E-1,-1.358425617E-1
1.068849361E2,-2.886032462E-1,2.066383362E-1,-2.037143707E-1
1.068896993E2,-3.616202474E-1,2.874307632E-1,-2.852451801E-1
1.068944626E2,-4.529991448E-1,3.968324661E-1,-2.972888947E-1
1.068992259E2,-5.586508512E-1,5.517673492E-1,-2.954144478E-1
1.069039892E2,-6.646944880E-1,6.854257584E-1,-3.110682964E-1
1.069087525E2,-6.855034828E-1,8.051929474E-1,-2.849218845E-1
1.069135158E2,-6.907427907E-1,9.350728989E-1,-2.435233593E-1
1.069182790E2,-6.927750111E-1,1.077457428E0,-7.701110840E-2
1.069230423E2,-6.580926180E-1,1.203621864E0,9.502053261E-2
1.069278056E2,-5.603994131E-1,1.256191254E0,3.300030231E-1
1.069325689E2,-4.161690176E-1,1.323600769E0,5.205004215E-1
1.069373322E2,-1.988731027E-1,1.372320175E0,7.646610737E-1
1.069420954E2,-1.566753536E-2,1.402265549E0,1.057876110E0
1.069468587E2,1.962032616E-1,1.451610565E0,1.359639883E0
1.069516220E2,4.471048117E-1,1.460460663E0,1.615231752E0
1.069563853E2,6.995813251E-1,1.476469040E0,1.853788853E0
1.069611486E2,8.782460690E-1,1.530329704E0,1.944691658E0
1.069659118E2,9.029690623E-1,1.612034798E0,1.891378403E0
1.069706751E2,8.130308390E-1,1.685471535E0,1.682587624E0
1.069754384E2,5.848370790E-1,1.767292976E0,1.474072695E0
1.069802017E2,2.822954953E-1,1.860158920E0,1.246134758E0
1.069849650E2,-5.991556123E-2,1.940631866E0,9.667050838E-1
1.069897282E2,-3.767848611E-1,2.035761833E0,7.584459782E-1
1.069944915E2,-6.009350419E-1,2.139133453E0,5.429971218E-1
1.069992548E2,-7.437985539E-1,2.232253075E0,4.192092419E-1
1.070040181E2,-7.374617457E-1,2.270125389E0,3.883635998E-1
1.070087814E2,-5.946089625E-1,2.272078514E0,4.882090092E-1
1.070135446E2,-3.031324446E-1,2.221378326E0,6.254832745E-1
1.070183079E2,3.729398549E-2,2.163196564E0,8.988587856E-1
1.070230712E2,4.421698153E-1,2.051620483E0,1.247290134E0
1.070278345E2,8.243809342E-1,1.945839882E0,1.641105413E0
1.070325977E2,1.209399462E0,1.802169800E0,2.007717133E0
1.070373610E2,1.515046120E0,1.619984627E0,2.238760948E0
1.070421243E2,1.721383452E0,1.415610313E0,2.309089899E0
1.070468876E2,1.858106852E0,1.265182495E0,2.274664164E0
1.070516509E2,1.861435175E0,1.158862114E0,2.191025019E0
1.070564141E2,1.693354607E0,1.070219994E0,2.024981022E0
1.070611774E2,1.386968732E0,1.018449783E0,1.788401127E0
1.070659407E2,9.367150664E-1,9.631662369E-1,1.483179092E0
1.070707040E2,4.630469978E-1,9.024543762E-1,1.170539141E0
1.070754673E2,-2.360555716E-2,8.702526093E-1,8.829078674E-1
1.070802305E2,-4.629957676E-1,8.837194443E-1,6.645984650E-1
1.070849938E2,-8.499130011E-1,9.288082123E-1,4.907748699E-1
1.070897571E2,-1.126174688E0,9.530887604E-1,3.178660870E-1
1.070945204E2,-1.352546334E0,9.924888611E-1,2.508130074E-1
1.070992837E2,-1.429148197E0,9.847030640E-1,2.013554573E-1
1.071040470E2,-1.358889341E0,9.344215393E-1,2.319118977E-1
1.071088102E2,-1.182372570E0,9.037342072E-1,3.282835484E-1
1.071135735E2,-9.494062066E-1,8.638296127E-1,4.141943455E-1
1.071183368E2,-6.376715899E-1,8.170137405E-1,5.114548206E-1
1.071231001E2,-2.436056137E-1,7.895202637E-1,6.154839993E-1
1.071278634E2,1.648134738E-1,7.526254654E-1,7.502751350E-1
1.071326266E2,5.893998146E-1,6.203145981E-1,7.963116169E-1
1.071373899E2,1.010564923E0,4.979085922E-1,7.918105125E-1
1.071421532E2,1.375097990E0,3.783473969E-1,7.699611187E-1
1.071469165E2,1.627233863E0,2.521734238E-1,7.256925106E-1
1.071516797E2,1.758491039E0,1.218872070E-1,6.372334957E-1
1.071564430E2,1.817317605E0,-2.431964874E-2,5.401496887E-1
1.071612063E2,1.779965878E0,-1.696195602E-1,4.199447632E-1
1.071659696E2,1.703506589E0,-3.354158401E-1,2.788553238E-1
1.071707328E2,1.524981499E0,-4.690704346E-1,1.456010342E-1
1.071754961E2,1.255220294E0,-6.423406601E-1,8.379459381E-3
1.071802594E2,9.622837305E-1,-7.979040146E-1,-8.472228050E-2
1.071850227E2,6.638951302E-1,-9.096546173E-1,-1.691927910E-1
1.071897860E2,3.970351815E-1,-1.042376995E0,-2.278313637E-1
1.071945492E2,1.485158801E-1,-1.131764412E0,-2.792651653E-1
1.071993125E2,-4.438983649E-2,-1.202073097E0,-2.918210030E-1
1.072040758E2,-1.944948435E-1,-1.275029182E0,-2.819297314E-1
1.072088391E2,-2.783993781E-1,-1.329424381E0,-3.016211987E-1
1.072136024E2,-3.228037059E-1,-1.418043613E0,-3.218705654E-1
1.072183657E2,-3.062550128E-1,-1.462110519E0,-3.400759697E-1
1.072231289E2,-2.524443865E-1,-1.528692245E0,-3.967032433E-1
1.072278922E2,-1.633667052E-1,-1.605821133E0,-4.725909233E-1
1.072326555E2,-3.374239802E-2,-1.691084862E0,-5.916397572E-1
1.072374188E2,5.807015300E-2,-1.789163113E0,-7.133469582E-1
1.072421821E2,2.059414238E-1,-1.880806446E0,-8.379340172E-1
1.072469453E2,2.931646705E-1,-1.937156200E0,-9.633829594E-1
1.072517086E2,3.942410052E-1,-1.977264404E0,-1.097088337E0
1.072564719E2,4.715466499E-1,-2.041620731E0,-1.220218658E0
1.072612351E2,5.160275698E-1,-2.075065136E0,-1.354618788E0
1.072659984E2,5.711442232E-1,-2.089493275E0,-1.452650547E0
1.072707617E2,5.655158162E-1,-2.080057621E0,-1.567112446E0
1.072755250E2,5.470248461E-1,-2.080124378E0,-1.674338341E0
1.072802883E2,4.701658785E-1,-2.010731697E0,-1.743449926E0
1.072850515E2,3.657509387E-1,-1.969905376E0,-1.808057547E0
1.072898148E2,3.027178049E-1,-1.926520824E0,-1.844326496E0
1.072945781E2,2.136007845E-1,-1.885352135E0,-1.826041698E0
1.072993414E2,1.241690740E-1,-1.870342255E0,-1.774714947E0
1.073041047E2,5.546930432E-2,-1.817035675E0,-1.716482639E0
1.073088679E2,7.001534104E-3,-1.739951611E0,-1.608093739E0
1.073136312E2,-4.919052124E-3,-1.670327187E0,-1.485187054E0
1.073183945E2,-4.386052489E-3,-1.603475571E0,-1.364308357E0
1.073231578E2,6.355985999E-3,-1.558644772E0,-1.304912567E0
1.073279211E2,7.531394064E-2,-1.502447128E0,-1.270861864E0
1.073326843E2,1.597473621E-1,-1.470822334E0,-1.202188253E0
1.073374476E2,2.506668270E-1,-1.432649612E0,-1.182590485E0
1.073422109E2,3.439239860E-1,-1.418880939E0,-1.188325644E0
1.073469741E2,4.138391018E-1,-1.338530064E0,-1.238748074E0
1.073517374E2,4.536054134E-1,-1.277577400E0,-1.314956665E0
1.073565007E2,4.491814673E-1,-1.195209980E0,-1.340770483E0
1.073612640E2,4.271067977E-1,-1.081771851E0,-1.366691113E0
1.073660273E2,3.826736510E-1,-9.993166924E-1,-1.404924154E0
1.073707905E2,3.350772262E-1,-9.214439392E-1,-1.395861149E0
1.073755538E2,2.793073654E-1,-8.122301102E-1,-1.351671457E0
1.073803171E2,1.934750676E-1,-6.812410355E-1,-1.227082014E0
1.073850804E2,1.297402233E-1,-5.405788422E-1,-1.067358732E0
1.073898437E2,5.169476569E-2,-3.688964844E-1,-8.794212341E-1
1.073946070E2,-1.471896470E-2,-1.879520416E-1,-6.963336468E-1
1.073993702E2,-1.015192270E-2,-9.122180939E-2,-5.342836380E-1
1.074041335E2,2.188734710E-2,-4.539108276E-2,-3.568911552E-1
1.074088967E2,5.964404345E-2,6.755828857E-3,-1.302866936E-1
1.074136600E2,1.148192137E-1,8.654880524E-2,4.306364059E-2
1.074184233E2,1.228926554E-1,1.818523407E-1,2.041974068E-1
1.074231866E2,1.654215455E-1,2.901601791E-1,2.816891670E-1
1.074279499E2,1.878145784E-1,3.541021347E-1,2.446236610E-1
1.074327132E2,2.026595622E-1,4.432392120E-1,2.098822594E-1
1.074374764E2,1.984500140E-1,5.220098495E-1,1.792211533E-1
1.074422397E2,2.306531221E-1,6.553077698E-1,1.471152306E-1
1.074470030E2,2.518137395E-1,7.716865540E-1,5.793452263E-2
1.074517663E2,2.696121037E-1,9.121131897E-1,-1.963257790E-2
1.074565296E2,2.438028306E-1,1.033777237E0,-1.052353382E-1
1.074612928E2,2.438905239E-1,1.136865616E0,-1.371183395E-1
1.074660561E2,2.028051317E-1,1.231095314E0,-1.085054874E-1
1.074708193E2,2.016582936E-1,1.316532135E0,-6.265497208E-2
1.074755826E2,1.516022980E-1,1.400359154E0,5.055499077E-2
1.074803459E2,1.550598592E-1,1.489658356E0,2.025275230E-1
1.074851092E2,1.566236615E-1,1.550812721E0,4.317705631E-1
1.074898725E2,1.680014729E-1,1.562070847E0,6.288685799E-1
1.074946358E2,1.914261281E-1,1.573421478E0,8.087978363E-1
1.074993990E2,1.767167151E-1,1.560628891E0,9.914834499E-1
1.075041623E2,1.622251421E-1,1.578489304E0,1.132000208E0
1.075089256E2,6.434528530E-2,1.643512726E0,1.185433388E0
1.075136889E2,-9.055173397E-2,1.738825798E0,1.164055586E0
1.075184522E2,-2.713555396E-1,1.888288498E0,1.082328796E0
1.075232154E2,-4.901259243E-1,1.989183426E0,8.946571350E-1
1.075279787E2,-6.514250636E-1,2.044235229E0,6.937272549E-1
1.075327420E2,-8.561060429E-1,2.094507217E0,4.810094833E-1
1.075375052E2,-1.054475546E0,2.197804451E0,3.055696487E-1
1.075422685E2,-1.232897520E0,2.301918030E0,1.757619381E-1
1.075470318E2,-1.341692209E0,2.383354187E0,1.191220284E-1
1.075517951E2,-1.400501251E0,2.540425301E0,1.610193253E-1
1.075565584E2,-1.428665161E0,2.632199287E0,3.534581661E-1
1.075613216E2,-1.316153646E0,2.727992058E0,6.653554440E-1
1.075660849E2,-1.134462118E0,2.758241653E0,1.061391592E0
1.075708482E2,-8.782454729E-1,2.684413910E0,1.489915848E0
1.075756114E2,-5.754529238E-1,2.541992188E0,1.909181833E0
1.075803747E2,-2.515460551E-1,2.371237755E0,2.339533567E0
1.075851380E2,5.592936277E-2,2.169422150E0,2.667217970E0
1.075899013E2,3.359099030E-1,1.921879768E0,2.912431002E0
1.075946646E2,5.128130317E-1,1.654691696E0,3.080739021E0
1.075994278E2,5.898725986E-1,1.458435059E0,3.117932796E0
1.076041911E2,5.176073909E-1,1.256448746E0,2.962309361E0
1.076089544E2,3.729066551E-1,1.017737389E0,2.671325922E0
1.076137177E2,1.268967837E-1,8.048295975E-1,2.301668167E0
1.076184810E2,-1.565793455E-1,6.110706329E-1,1.864036322E0
1.076232442E2,-4.665089846E-1,4.562301636E-1,1.447645426E0
1.076280075E2,-7.921103239E-1,4.101448059E-1,1.072482586E0
1.076327708E2,-1.112838387E0,4.085617065E-1,7.326445580E-1
1.076375340E2,-1.384336233E0,4.347724915E-1,4.970989227E-1
1.076422973E2,-1.595461130E0,4.551391602E-1,3.731427193E-1
1.076470606E2,-1.746687174E0,4.407329559E-1,2.823498249E-1
